source_row_index,place_id,custom_id,embedding_row,has_embedding,embedding_text_hash,error,usage_total_tokens
10185,7770443208008352111,location_10185_7770443208008352111,10185,True,,,
10186,7770885168220057830,location_10186_7770885168220057830,10186,True,,,
10187,7771216873275194408,location_10187_7771216873275194408,10187,True,,,
10188,7772688289143894220,location_10188_7772688289143894220,10188,True,,,
10189,7772794468027712947,location_10189_7772794468027712947,10189,True,,,
10190,7773891753317492448,location_10190_7773891753317492448,10190,True,,,
10191,7775587563717324601,location_10191_7775587563717324601,10191,True,,,
10192,7776147118758980459,location_10192_7776147118758980459,10192,True,,,
10193,777674930277205054,location_10193_777674930277205054,10193,True,,,
10194,7776769864214730440,location_10194_7776769864214730440,10194,True,,,
10195,7776872714763329099,location_10195_7776872714763329099,10195,True,,,
10196,7779806829939145025,location_10196_7779806829939145025,10196,True,,,
10197,7782469066497629215,location_10197_7782469066497629215,10197,True,,,
10198,7784292390926504264,location_10198_7784292390926504264,10198,True,,,
10199,7786180516038617592,location_10199_7786180516038617592,10199,True,,,
10200,7786215588862977133,location_10200_7786215588862977133,10200,True,,,
10201,778636310570336844,location_10201_778636310570336844,10201,True,,,
10202,7788201584346457526,location_10202_7788201584346457526,10202,True,,,
10203,778986731038317321,location_10203_778986731038317321,10203,True,,,
10204,7792343983201393214,location_10204_7792343983201393214,10204,True,,,
10205,7792430613398021346,location_10205_7792430613398021346,10205,True,,,
10206,7793887121142980367,location_10206_7793887121142980367,10206,True,,,
10207,7794297666552591816,location_10207_7794297666552591816,10207,True,,,
10208,7794668317179654891,location_10208_7794668317179654891,10208,True,,,
10209,779614655526050537,location_10209_779614655526050537,10209,True,,,
10210,7799295892420916965,location_10210_7799295892420916965,10210,True,,,
10211,7800945690707354886,location_10211_7800945690707354886,10211,True,,,
10212,780126719986367750,location_10212_780126719986367750,10212,True,,,
10213,7803651751357713297,location_10213_7803651751357713297,10213,True,,,
10214,7811564656086007263,location_10214_7811564656086007263,10214,True,,,
10215,7812631381117765378,location_10215_7812631381117765378,10215,True,,,
10216,7814819151791408205,location_10216_7814819151791408205,10216,True,,,
10217,7814922973085441625,location_10217_7814922973085441625,10217,True,,,
10218,7815991343112325097,location_10218_7815991343112325097,10218,True,,,
10219,7816130375727297691,location_10219_7816130375727297691,10219,True,,,
10220,7820005891283578204,location_10220_7820005891283578204,10220,True,,,
10221,782222561948098910,location_10221_782222561948098910,10221,True,,,
10222,7822800685680623261,location_10222_7822800685680623261,10222,True,,,
10223,7823877386284617603,location_10223_7823877386284617603,10223,True,,,
10224,7825002785889241522,location_10224_7825002785889241522,10224,True,,,
10225,7830345083009398501,location_10225_7830345083009398501,10225,True,,,
10226,7833764230592879590,location_10226_7833764230592879590,10226,True,,,
10227,7836508420315412060,location_10227_7836508420315412060,10227,True,,,
10228,7838467698652834077,location_10228_7838467698652834077,10228,True,,,
10229,7838732785591166426,location_10229_7838732785591166426,10229,True,,,
10230,7840246464687976605,location_10230_7840246464687976605,10230,True,,,
10231,7841590864287854753,location_10231_7841590864287854753,10231,True,,,
10232,7843670717197548552,location_10232_7843670717197548552,10232,True,,,
10233,7843861555155947317,location_10233_7843861555155947317,10233,True,,,
10234,7845104013540397247,location_10234_7845104013540397247,10234,True,,,
10235,7846814181551759309,location_10235_7846814181551759309,10235,True,,,
10236,7847461819755315061,location_10236_7847461819755315061,10236,True,,,
10237,7847518520224840053,location_10237_7847518520224840053,10237,True,,,
10238,7848014509040853766,location_10238_7848014509040853766,10238,True,,,
10239,7849666592122272959,location_10239_7849666592122272959,10239,True,,,
10240,7851162507596861753,location_10240_7851162507596861753,10240,True,,,
10241,785153552621804310,location_10241_785153552621804310,10241,True,,,
10242,7852044851192574261,location_10242_7852044851192574261,10242,True,,,
10243,7852182833417523070,location_10243_7852182833417523070,10243,True,,,
10244,7853191448025475844,location_10244_7853191448025475844,10244,True,,,
10245,7854953645535323368,location_10245_7854953645535323368,10245,True,,,
10246,7855551379275168011,location_10246_7855551379275168011,10246,True,,,
10247,7856956723435727114,location_10247_7856956723435727114,10247,True,,,
10248,7857310328800239464,location_10248_7857310328800239464,10248,True,,,
10249,785809809107563599,location_10249_785809809107563599,10249,True,,,
10250,7858649551401794915,location_10250_7858649551401794915,10250,True,,,
10251,7858874249307319928,location_10251_7858874249307319928,10251,True,,,
10252,785928714220635239,location_10252_785928714220635239,10252,True,,,
10253,7859711250574510924,location_10253_7859711250574510924,10253,True,,,
10254,7864690968291532292,location_10254_7864690968291532292,10254,True,,,
10255,7865962961419387805,location_10255_7865962961419387805,10255,True,,,
10256,7870287957920752571,location_10256_7870287957920752571,10256,True,,,
10257,7871788421955320175,location_10257_7871788421955320175,10257,True,,,
10258,7873094448823379907,location_10258_7873094448823379907,10258,True,,,
10259,7874727263756228790,location_10259_7874727263756228790,10259,True,,,
10260,787482395809500338,location_10260_787482395809500338,10260,True,,,
10261,7874960424203116123,location_10261_7874960424203116123,10261,True,,,
10262,7875582627298032582,location_10262_7875582627298032582,10262,True,,,
10263,7878405212959659283,location_10263_7878405212959659283,10263,True,,,
10264,7879452528103557519,location_10264_7879452528103557519,10264,True,,,
10265,7880695302897416212,location_10265_7880695302897416212,10265,True,,,
10266,7881814897936257238,location_10266_7881814897936257238,10266,True,,,
10267,7882893472153233656,location_10267_7882893472153233656,10267,True,,,
10268,7885951263975903345,location_10268_7885951263975903345,10268,True,,,
10269,7886000805549097949,location_10269_7886000805549097949,10269,True,,,
10270,7886256975005111267,location_10270_7886256975005111267,10270,True,,,
10271,7886416664126883476,location_10271_7886416664126883476,10271,True,,,
10272,7886621276648889959,location_10272_7886621276648889959,10272,True,,,
10273,7886909259410374326,location_10273_7886909259410374326,10273,True,,,
10274,7887219284105790096,location_10274_7887219284105790096,10274,True,,,
10275,7888190148668198762,location_10275_7888190148668198762,10275,True,,,
10276,7888663454436100881,location_10276_7888663454436100881,10276,True,,,
10277,7888820301454705725,location_10277_7888820301454705725,10277,True,,,
10278,7892075458314776356,location_10278_7892075458314776356,10278,True,,,
10279,7893672830921461227,location_10279_7893672830921461227,10279,True,,,
10280,7900595375235441033,location_10280_7900595375235441033,10280,True,,,
10281,7901047769634140756,location_10281_7901047769634140756,10281,True,,,
10282,790295618280774414,location_10282_790295618280774414,10282,True,,,
10283,7902978165865484877,location_10283_7902978165865484877,10283,True,,,
10284,7903359721094631508,location_10284_7903359721094631508,10284,True,,,
10285,7904036621474098697,location_10285_7904036621474098697,10285,True,,,
10286,7906882984047399388,location_10286_7906882984047399388,10286,True,,,
10287,7907075632183043389,location_10287_7907075632183043389,10287,True,,,
10288,790794220009836104,location_10288_790794220009836104,10288,True,,,
10289,7909286243714630237,location_10289_7909286243714630237,10289,True,,,
10290,7911109004714097228,location_10290_7911109004714097228,10290,True,,,
10291,7911170574576506049,location_10291_7911170574576506049,10291,True,,,
10292,7911742217260045870,location_10292_7911742217260045870,10292,True,,,
10293,7912186641151164474,location_10293_7912186641151164474,10293,True,,,
10294,7913784829705323248,location_10294_7913784829705323248,10294,True,,,
10295,7914858028819871016,location_10295_7914858028819871016,10295,True,,,
10296,7916048631432456012,location_10296_7916048631432456012,10296,True,,,
10297,7916496204296844049,location_10297_7916496204296844049,10297,True,,,
10298,7918962761769755340,location_10298_7918962761769755340,10298,True,,,
10299,7919586899800890701,location_10299_7919586899800890701,10299,True,,,
10300,7920018287707440425,location_10300_7920018287707440425,10300,True,,,
10301,7921507674989263533,location_10301_7921507674989263533,10301,True,,,
10302,7922162079201920940,location_10302_7922162079201920940,10302,True,,,
10303,7924090099760887535,location_10303_7924090099760887535,10303,True,,,
10304,7929116061208778672,location_10304_7929116061208778672,10304,True,,,
10305,7934872861060255360,location_10305_7934872861060255360,10305,True,,,
10306,7935245874395787073,location_10306_7935245874395787073,10306,True,,,
10307,793742925363904080,location_10307_793742925363904080,10307,True,,,
10308,7939768198484915582,location_10308_7939768198484915582,10308,True,,,
10309,7942436738993191680,location_10309_7942436738993191680,10309,True,,,
10310,7942631867940066154,location_10310_7942631867940066154,10310,True,,,
10311,7948339360033059019,location_10311_7948339360033059019,10311,True,,,
10312,7950434540609229125,location_10312_7950434540609229125,10312,True,,,
10313,7950947635651568074,location_10313_7950947635651568074,10313,True,,,
10314,7951271827695638885,location_10314_7951271827695638885,10314,True,,,
10315,795170792232896273,location_10315_795170792232896273,10315,True,,,
10316,7956548678249477776,location_10316_7956548678249477776,10316,True,,,
10317,7957766492819515677,location_10317_7957766492819515677,10317,True,,,
10318,795914029706178115,location_10318_795914029706178115,10318,True,,,
10319,7960406190013071293,location_10319_7960406190013071293,10319,True,,,
10320,7960897842712385826,location_10320_7960897842712385826,10320,True,,,
10321,7964757154952810696,location_10321_7964757154952810696,10321,True,,,
10322,7965309248395475919,location_10322_7965309248395475919,10322,True,,,
10323,7965879054932773069,location_10323_7965879054932773069,10323,True,,,
10324,7966008629716002574,location_10324_7966008629716002574,10324,True,,,
10325,7968103975074133074,location_10325_7968103975074133074,10325,True,,,
10326,7969242823967426875,location_10326_7969242823967426875,10326,True,,,
10327,7969388919004767108,location_10327_7969388919004767108,10327,True,,,
10328,7969456805228537700,location_10328_7969456805228537700,10328,True,,,
10329,7971319373652079246,location_10329_7971319373652079246,10329,True,,,
10330,797673772859796553,location_10330_797673772859796553,10330,True,,,
10331,797771462369935516,location_10331_797771462369935516,10331,True,,,
10332,7978214953450651959,location_10332_7978214953450651959,10332,True,,,
10333,7981114451826736636,location_10333_7981114451826736636,10333,True,,,
10334,7981861236193993648,location_10334_7981861236193993648,10334,True,,,
10335,7982298341985348292,location_10335_7982298341985348292,10335,True,,,
10336,7982430934367598077,location_10336_7982430934367598077,10336,True,,,
10337,7984461039571913998,location_10337_7984461039571913998,10337,True,,,
10338,7986706047681689325,location_10338_7986706047681689325,10338,True,,,
10339,798859521984949190,location_10339_798859521984949190,10339,True,,,
10340,7988752981002607499,location_10340_7988752981002607499,10340,True,,,
10341,7989068766880702263,location_10341_7989068766880702263,10341,True,,,
10342,7989919724963144251,location_10342_7989919724963144251,10342,True,,,
10343,7991991669459960784,location_10343_7991991669459960784,10343,True,,,
10344,79945664288802044,location_10344_79945664288802044,10344,True,,,
10345,7996666276622418418,location_10345_7996666276622418418,10345,True,,,
10346,7997431146701518646,location_10346_7997431146701518646,10346,True,,,
10347,8001114429346394839,location_10347_8001114429346394839,10347,True,,,
10348,8001431582526164781,location_10348_8001431582526164781,10348,True,,,
10349,8004346707468988712,location_10349_8004346707468988712,10349,True,,,
10350,8005329936077425639,location_10350_8005329936077425639,10350,True,,,
10351,8007317581410174502,location_10351_8007317581410174502,10351,True,,,
10352,8008657994098560618,location_10352_8008657994098560618,10352,True,,,
10353,8009065465001232917,location_10353_8009065465001232917,10353,True,,,
10354,8009104913739726385,location_10354_8009104913739726385,10354,True,,,
10355,8011549929872381537,location_10355_8011549929872381537,10355,True,,,
10356,8012323799569448323,location_10356_8012323799569448323,10356,True,,,
10357,8013152290581744978,location_10357_8013152290581744978,10357,True,,,
10358,8014321986660494918,location_10358_8014321986660494918,10358,True,,,
10359,8014382153906428218,location_10359_8014382153906428218,10359,True,,,
10360,8014566415358986326,location_10360_8014566415358986326,10360,True,,,
10361,8016271909815361126,location_10361_8016271909815361126,10361,True,,,
10362,8016413007776232898,location_10362_8016413007776232898,10362,True,,,
10363,801697748039836274,location_10363_801697748039836274,10363,True,,,
10364,8018166885959018009,location_10364_8018166885959018009,10364,True,,,
10365,8019137778385632527,location_10365_8019137778385632527,10365,True,,,
10366,801977521942160688,location_10366_801977521942160688,10366,True,,,
10367,8021523734362063874,location_10367_8021523734362063874,10367,True,,,
10368,8024652548981328284,location_10368_8024652548981328284,10368,True,,,
10369,802533184788720311,location_10369_802533184788720311,10369,True,,,
10370,8025697246724368302,location_10370_8025697246724368302,10370,True,,,
10371,8025835036274172008,location_10371_8025835036274172008,10371,True,,,
10372,8026830987611390816,location_10372_8026830987611390816,10372,True,,,
10373,8029981940071820271,location_10373_8029981940071820271,10373,True,,,
10374,8030628253075164010,location_10374_8030628253075164010,10374,True,,,
10375,803397943381957194,location_10375_803397943381957194,10375,True,,,
10376,8036702872139174560,location_10376_8036702872139174560,10376,True,,,
10377,8037281159986615940,location_10377_8037281159986615940,10377,True,,,
10378,8037970724833288278,location_10378_8037970724833288278,10378,True,,,
10379,8039525365154348512,location_10379_8039525365154348512,10379,True,,,
10380,804357074991342625,location_10380_804357074991342625,10380,True,,,
10381,8044066581110790694,location_10381_8044066581110790694,10381,True,,,
10382,8046293033998597186,location_10382_8046293033998597186,10382,True,,,
10383,8047636865238838200,location_10383_8047636865238838200,10383,True,,,
10384,80498265479984223,location_10384_80498265479984223,10384,True,,,
10385,8055240471343498388,location_10385_8055240471343498388,10385,True,,,
10386,8058989438209262091,location_10386_8058989438209262091,10386,True,,,
10387,8064724281359707947,location_10387_8064724281359707947,10387,True,,,
10388,8065569684502865699,location_10388_8065569684502865699,10388,True,,,
10389,8066128390308627180,location_10389_8066128390308627180,10389,True,,,
10390,8069952815879551286,location_10390_8069952815879551286,10390,True,,,
10391,8071546278440505179,location_10391_8071546278440505179,10391,True,,,
10392,8072393113549615286,location_10392_8072393113549615286,10392,True,,,
10393,8073443394893937502,location_10393_8073443394893937502,10393,True,,,
10394,8074067696101711753,location_10394_8074067696101711753,10394,True,,,
10395,8074516769952802647,location_10395_8074516769952802647,10395,True,,,
10396,8075299833417748376,location_10396_8075299833417748376,10396,True,,,
10397,8077232243356021854,location_10397_8077232243356021854,10397,True,,,
10398,8079869556567147005,location_10398_8079869556567147005,10398,True,,,
10399,8082139884418463473,location_10399_8082139884418463473,10399,True,,,
10400,8082620260640948347,location_10400_8082620260640948347,10400,True,,,
10401,8083230870835725555,location_10401_8083230870835725555,10401,True,,,
10402,8087268625141390246,location_10402_8087268625141390246,10402,True,,,
10403,8088167026235139974,location_10403_8088167026235139974,10403,True,,,
10404,8090537124757891701,location_10404_8090537124757891701,10404,True,,,
10405,8091560008104111391,location_10405_8091560008104111391,10405,True,,,
10406,8092096852354071560,location_10406_8092096852354071560,10406,True,,,
10407,809210900429438333,location_10407_809210900429438333,10407,True,,,
10408,8092920882903433643,location_10408_8092920882903433643,10408,True,,,
10409,8094076777780446470,location_10409_8094076777780446470,10409,True,,,
10410,8094247062124598269,location_10410_8094247062124598269,10410,True,,,
10411,8094981096102967382,location_10411_8094981096102967382,10411,True,,,
10412,8097945280006632235,location_10412_8097945280006632235,10412,True,,,
10413,8098832282934078429,location_10413_8098832282934078429,10413,True,,,
10414,809895371284629036,location_10414_809895371284629036,10414,True,,,
10415,8099812430207957830,location_10415_8099812430207957830,10415,True,,,
10416,8101296716284262882,location_10416_8101296716284262882,10416,True,,,
10417,8102019914315241482,location_10417_8102019914315241482,10417,True,,,
10418,8102253156137095531,location_10418_8102253156137095531,10418,True,,,
10419,8107583584565963250,location_10419_8107583584565963250,10419,True,,,
10420,8107591405636433595,location_10420_8107591405636433595,10420,True,,,
10421,810914116544516048,location_10421_810914116544516048,10421,True,,,
10422,8111043175556084070,location_10422_8111043175556084070,10422,True,,,
10423,8112799749495094110,location_10423_8112799749495094110,10423,True,,,
10424,8114503751883424433,location_10424_8114503751883424433,10424,True,,,
10425,8114818327646010724,location_10425_8114818327646010724,10425,True,,,
10426,8114870239300326210,location_10426_8114870239300326210,10426,True,,,
10427,8115631580568610484,location_10427_8115631580568610484,10427,True,,,
10428,8116663134030654728,location_10428_8116663134030654728,10428,True,,,
10429,8118337723486964235,location_10429_8118337723486964235,10429,True,,,
10430,8118406309870029356,location_10430_8118406309870029356,10430,True,,,
10431,812044816983230096,location_10431_812044816983230096,10431,True,,,
10432,8122209984436491169,location_10432_8122209984436491169,10432,True,,,
10433,8124128559407311034,location_10433_8124128559407311034,10433,True,,,
10434,8124786429650156097,location_10434_8124786429650156097,10434,True,,,
10435,8124801943035296554,location_10435_8124801943035296554,10435,True,,,
10436,812835886115633993,location_10436_812835886115633993,10436,True,,,
10437,8128423610932978478,location_10437_8128423610932978478,10437,True,,,
10438,8128745039465675964,location_10438_8128745039465675964,10438,True,,,
10439,8129350252205394302,location_10439_8129350252205394302,10439,True,,,
10440,8130567416563340074,location_10440_8130567416563340074,10440,True,,,
10441,813296007846213485,location_10441_813296007846213485,10441,True,,,
10442,8135553444805848081,location_10442_8135553444805848081,10442,True,,,
10443,8135859122665763421,location_10443_8135859122665763421,10443,True,,,
10444,8135862860118700858,location_10444_8135862860118700858,10444,True,,,
10445,8136590589647062805,location_10445_8136590589647062805,10445,True,,,
10446,813670632896815172,location_10446_813670632896815172,10446,True,,,
10447,8138644443290633274,location_10447_8138644443290633274,10447,True,,,
10448,8140365590158678238,location_10448_8140365590158678238,10448,True,,,
10449,8142285915026774495,location_10449_8142285915026774495,10449,True,,,
10450,8142577991365588530,location_10450_8142577991365588530,10450,True,,,
10451,8144459891377982081,location_10451_8144459891377982081,10451,True,,,
10452,8145753147848895639,location_10452_8145753147848895639,10452,True,,,
10453,8146197221562885696,location_10453_8146197221562885696,10453,True,,,
10454,8147822743110242525,location_10454_8147822743110242525,10454,True,,,
10455,8149383602097489445,location_10455_8149383602097489445,10455,True,,,
10456,8149698084028751263,location_10456_8149698084028751263,10456,True,,,
10457,8150226349059208509,location_10457_8150226349059208509,10457,True,,,
10458,815267221267625227,location_10458_815267221267625227,10458,True,,,
10459,8155614765409644576,location_10459_8155614765409644576,10459,True,,,
10460,8156837261834784177,location_10460_8156837261834784177,10460,True,,,
10461,8157177439071663545,location_10461_8157177439071663545,10461,True,,,
10462,816035667620265797,location_10462_816035667620265797,10462,True,,,
10463,8164968647169664481,location_10463_8164968647169664481,10463,True,,,
10464,8165350800684051115,location_10464_8165350800684051115,10464,True,,,
10465,8168398671820631098,location_10465_8168398671820631098,10465,True,,,
10466,8169431757846945925,location_10466_8169431757846945925,10466,True,,,
10467,8171703955702097957,location_10467_8171703955702097957,10467,True,,,
10468,8172532279522200276,location_10468_8172532279522200276,10468,True,,,
10469,8174895816082271149,location_10469_8174895816082271149,10469,True,,,
10470,817505296469905467,location_10470_817505296469905467,10470,True,,,
10471,8176948932483824017,location_10471_8176948932483824017,10471,True,,,
10472,8178061248928788484,location_10472_8178061248928788484,10472,True,,,
10473,8178333970908447718,location_10473_8178333970908447718,10473,True,,,
10474,81796455691025392,location_10474_81796455691025392,10474,True,,,
10475,8180468671375747228,location_10475_8180468671375747228,10475,True,,,
10476,8181571262370641882,location_10476_8181571262370641882,10476,True,,,
10477,8182599429420757116,location_10477_8182599429420757116,10477,True,,,
10478,8182890429574088362,location_10478_8182890429574088362,10478,True,,,
10479,8183515203451232903,location_10479_8183515203451232903,10479,True,,,
10480,8183753757643196297,location_10480_8183753757643196297,10480,True,,,
10481,8191294450200399881,location_10481_8191294450200399881,10481,True,,,
10482,8193040392370487380,location_10482_8193040392370487380,10482,True,,,
10483,8194381161201704922,location_10483_8194381161201704922,10483,True,,,
10484,8195132252505292675,location_10484_8195132252505292675,10484,True,,,
10485,8197285910131644191,location_10485_8197285910131644191,10485,True,,,
10486,8199461820959263396,location_10486_8199461820959263396,10486,True,,,
10487,8200027926966068895,location_10487_8200027926966068895,10487,True,,,
10488,8201366813413210643,location_10488_8201366813413210643,10488,True,,,
10489,8202393857754311555,location_10489_8202393857754311555,10489,True,,,
10490,8204544829576561705,location_10490_8204544829576561705,10490,True,,,
10491,8206085190772365800,location_10491_8206085190772365800,10491,True,,,
10492,8212318666002124433,location_10492_8212318666002124433,10492,True,,,
10493,8213739489733296702,location_10493_8213739489733296702,10493,True,,,
10494,8216328701538296673,location_10494_8216328701538296673,10494,True,,,
10495,8217464561783688210,location_10495_8217464561783688210,10495,True,,,
10496,8218581825123122638,location_10496_8218581825123122638,10496,True,,,
10497,8221220794376534391,location_10497_8221220794376534391,10497,True,,,
10498,822154573634738559,location_10498_822154573634738559,10498,True,,,
10499,8221875438447454952,location_10499_8221875438447454952,10499,True,,,
10500,8223826262204955258,location_10500_8223826262204955258,10500,True,,,
10501,8225926169240523160,location_10501_8225926169240523160,10501,True,,,
10502,8226132279582790461,location_10502_8226132279582790461,10502,True,,,
10503,8227752053733558663,location_10503_8227752053733558663,10503,True,,,
10504,8229883103534268579,location_10504_8229883103534268579,10504,True,,,
10505,8232766442807899214,location_10505_8232766442807899214,10505,True,,,
10506,8233779340363578451,location_10506_8233779340363578451,10506,True,,,
10507,8234307525753141393,location_10507_8234307525753141393,10507,True,,,
10508,8234418560119073723,location_10508_8234418560119073723,10508,True,,,
10509,8234907068695879614,location_10509_8234907068695879614,10509,True,,,
10510,8235032849067363238,location_10510_8235032849067363238,10510,True,,,
10511,8235364602395333998,location_10511_8235364602395333998,10511,True,,,
10512,8235798830988172750,location_10512_8235798830988172750,10512,True,,,
10513,823746520069274001,location_10513_823746520069274001,10513,True,,,
10514,8239111689398022810,location_10514_8239111689398022810,10514,True,,,
10515,8239642438515229906,location_10515_8239642438515229906,10515,True,,,
10516,8239803539813280071,location_10516_8239803539813280071,10516,True,,,
10517,8241199037714084226,location_10517_8241199037714084226,10517,True,,,
10518,8241463782481388264,location_10518_8241463782481388264,10518,True,,,
10519,8246091382094513302,location_10519_8246091382094513302,10519,True,,,
10520,8249739843514883949,location_10520_8249739843514883949,10520,True,,,
10521,8250188676106854798,location_10521_8250188676106854798,10521,True,,,
10522,8250487993028619437,location_10522_8250487993028619437,10522,True,,,
10523,825075089685782232,location_10523_825075089685782232,10523,True,,,
10524,8251845355553756902,location_10524_8251845355553756902,10524,True,,,
10525,8254192932908839642,location_10525_8254192932908839642,10525,True,,,
10526,8254309068907148593,location_10526_8254309068907148593,10526,True,,,
10527,8255454738796437767,location_10527_8255454738796437767,10527,True,,,
10528,8257596386529327237,location_10528_8257596386529327237,10528,True,,,
10529,8258122638475540643,location_10529_8258122638475540643,10529,True,,,
10530,8261461041470492878,location_10530_8261461041470492878,10530,True,,,
10531,8262981924023810240,location_10531_8262981924023810240,10531,True,,,
10532,8265916104510890852,location_10532_8265916104510890852,10532,True,,,
10533,8265985902029876611,location_10533_8265985902029876611,10533,True,,,
10534,8266373411798699409,location_10534_8266373411798699409,10534,True,,,
10535,8268100166444647702,location_10535_8268100166444647702,10535,True,,,
10536,8269453458372753491,location_10536_8269453458372753491,10536,True,,,
10537,8269941815213604291,location_10537_8269941815213604291,10537,True,,,
10538,8270729830092005026,location_10538_8270729830092005026,10538,True,,,
10539,827081728127852524,location_10539_827081728127852524,10539,True,,,
10540,8271631581321090393,location_10540_8271631581321090393,10540,True,,,
10541,8273238467865726596,location_10541_8273238467865726596,10541,True,,,
10542,8274992542930406052,location_10542_8274992542930406052,10542,True,,,
10543,8277826009862724023,location_10543_8277826009862724023,10543,True,,,
10544,8279096999377178674,location_10544_8279096999377178674,10544,True,,,
10545,8280619234606609462,location_10545_8280619234606609462,10545,True,,,
10546,828988587219940208,location_10546_828988587219940208,10546,True,,,
10547,8290160883049375123,location_10547_8290160883049375123,10547,True,,,
10548,8290518806581121354,location_10548_8290518806581121354,10548,True,,,
10549,8293075983548217802,location_10549_8293075983548217802,10549,True,,,
10550,8293525324266608150,location_10550_8293525324266608150,10550,True,,,
10551,8294799906541674527,location_10551_8294799906541674527,10551,True,,,
10552,8296024505706572436,location_10552_8296024505706572436,10552,True,,,
10553,8298513166804349176,location_10553_8298513166804349176,10553,True,,,
10554,8298519877123341416,location_10554_8298519877123341416,10554,True,,,
10555,829868964091232021,location_10555_829868964091232021,10555,True,,,
10556,8301659949712880911,location_10556_8301659949712880911,10556,True,,,
10557,8303001884033133753,location_10557_8303001884033133753,10557,True,,,
10558,830878661971553096,location_10558_830878661971553096,10558,True,,,
10559,8309291762216769140,location_10559_8309291762216769140,10559,True,,,
10560,8310625450732160164,location_10560_8310625450732160164,10560,True,,,
10561,8314183425859757359,location_10561_8314183425859757359,10561,True,,,
10562,8315802315046879613,location_10562_8315802315046879613,10562,True,,,
10563,8317757799561609109,location_10563_8317757799561609109,10563,True,,,
10564,8319183207293803191,location_10564_8319183207293803191,10564,True,,,
10565,8321291845827789116,location_10565_8321291845827789116,10565,True,,,
10566,8321759985094275660,location_10566_8321759985094275660,10566,True,,,
10567,8322067201159086171,location_10567_8322067201159086171,10567,True,,,
10568,832441499226948643,location_10568_832441499226948643,10568,True,,,
10569,8325565459440984687,location_10569_8325565459440984687,10569,True,,,
10570,8327083109686368285,location_10570_8327083109686368285,10570,True,,,
10571,8329271430013303312,location_10571_8329271430013303312,10571,True,,,
10572,8329578407975646802,location_10572_8329578407975646802,10572,True,,,
10573,8330828887426282797,location_10573_8330828887426282797,10573,True,,,
10574,8331774984300503839,location_10574_8331774984300503839,10574,True,,,
10575,8332461478222800201,location_10575_8332461478222800201,10575,True,,,
10576,8332914313066116934,location_10576_8332914313066116934,10576,True,,,
10577,8333585638460820460,location_10577_8333585638460820460,10577,True,,,
10578,833579525330977068,location_10578_833579525330977068,10578,True,,,
10579,8335952880820300806,location_10579_8335952880820300806,10579,True,,,
10580,8340089352723003462,location_10580_8340089352723003462,10580,True,,,
10581,8340324811746494233,location_10581_8340324811746494233,10581,True,,,
10582,8340638177344701774,location_10582_8340638177344701774,10582,True,,,
10583,8340807198388055863,location_10583_8340807198388055863,10583,True,,,
10584,8342415681681010565,location_10584_8342415681681010565,10584,True,,,
10585,834331261103135339,location_10585_834331261103135339,10585,True,,,
10586,8344739558445577134,location_10586_8344739558445577134,10586,True,,,
10587,834598137992077295,location_10587_834598137992077295,10587,True,,,
10588,8347679601115545630,location_10588_8347679601115545630,10588,True,,,
10589,8349310742422658812,location_10589_8349310742422658812,10589,True,,,
10590,8350083599843116858,location_10590_8350083599843116858,10590,True,,,
10591,8350114929380087527,location_10591_8350114929380087527,10591,True,,,
10592,8350974244745679348,location_10592_8350974244745679348,10592,True,,,
10593,8353502785580354432,location_10593_8353502785580354432,10593,True,,,
10594,8353622453914055026,location_10594_8353622453914055026,10594,True,,,
10595,8357471889070751405,location_10595_8357471889070751405,10595,True,,,
10596,8360714043230615498,location_10596_8360714043230615498,10596,True,,,
10597,836270930476009715,location_10597_836270930476009715,10597,True,,,
10598,8363257919077568754,location_10598_8363257919077568754,10598,True,,,
10599,8365601697785051996,location_10599_8365601697785051996,10599,True,,,
10600,8366605524126269690,location_10600_8366605524126269690,10600,True,,,
10601,8367208541990450340,location_10601_8367208541990450340,10601,True,,,
10602,8367459659458528690,location_10602_8367459659458528690,10602,True,,,
10603,8368441086160735608,location_10603_8368441086160735608,10603,True,,,
10604,8369664976017983443,location_10604_8369664976017983443,10604,True,,,
10605,837231004375442180,location_10605_837231004375442180,10605,True,,,
10606,8373571658645076390,location_10606_8373571658645076390,10606,True,,,
10607,8375598206959672872,location_10607_8375598206959672872,10607,True,,,
10608,8376848505984845724,location_10608_8376848505984845724,10608,True,,,
10609,8377143031272936260,location_10609_8377143031272936260,10609,True,,,
10610,8378892271102057069,location_10610_8378892271102057069,10610,True,,,
10611,8379344234832640777,location_10611_8379344234832640777,10611,True,,,
10612,8379971166713049789,location_10612_8379971166713049789,10612,True,,,
10613,8380351947060860955,location_10613_8380351947060860955,10613,True,,,
10614,8381441730926986601,location_10614_8381441730926986601,10614,True,,,
10615,8382359021037618182,location_10615_8382359021037618182,10615,True,,,
10616,8382952219389914942,location_10616_8382952219389914942,10616,True,,,
10617,8383851241098650597,location_10617_8383851241098650597,10617,True,,,
10618,8384542021893413498,location_10618_8384542021893413498,10618,True,,,
10619,8384602846792581567,location_10619_8384602846792581567,10619,True,,,
10620,8384739615961507902,location_10620_8384739615961507902,10620,True,,,
10621,8388620665013079734,location_10621_8388620665013079734,10621,True,,,
10622,8390188893584868767,location_10622_8390188893584868767,10622,True,,,
10623,8391067429423741274,location_10623_8391067429423741274,10623,True,,,
